frame_index	pts_seconds	enqueue_host_ns	proof_host_ns	proof_source	inferred_display_ns	ack2_host_ns
358	11.933333	163099449621666	163099486608833	consumed-notification	163099611462500	163099486623750
359	11.966667	163099487006541	163099505345708	consumed-notification	163099644799375	163099505353208
360	12.000000	163099505653458	163099540429166	consumed-notification	163099678123125	163099540438208
361	12.033333	163099540911875	163099577406500	consumed-notification	163099711451583	163099577412375
362	12.066667	163099577594458	163099614811875	consumed-notification	163099744792083	163099614814791
363	12.100000	163099614917791	163099652241791	consumed-notification	163099778146541	163099652246416
364	12.133333	163099652422791	163099670714916	consumed-notification	163099811493958	163099670717958
365	12.166667	163099670816458	163099706925666	consumed-notification	163099844789916	163099706928625
366	12.200000	163099706998208	163099744368333	consumed-notification	163099878130208	163099744372083
367	12.233333	163099744484916	163099781843208	consumed-notification	163099911459166	163099781849333
368	12.266667	163099782035208	163099819348583	consumed-notification	163099944818916	163099819355458
369	12.300000	163099819530625	163099855394750	consumed-notification	163099978134041	163099855399666
370	12.333333	163099855535458	163099873599333	consumed-notification	163100011467041	163099873603041
371	12.366667	163099873765833	163099909298458	consumed-notification	163100044840500	163099909304916
372	12.400000	163099909415333	163099944926666	consumed-notification	163100078174375	163099944932583
373	12.433333	163099945081250	163099982617125	consumed-notification	163100111517375	163099982630708
374	12.466667	163099983093750	163100018732500	consumed-notification	163100144798000	163100018741041
375	12.500000	163100019092625	163100037545083	consumed-notification	163100178126500	163100037551291
376	12.533333	163100037898083	163100073998708	consumed-notification	163100211475708	163100074007041
377	12.566667	163100074552416	163100111478000	consumed-notification	163100244787833	163100111489125
378	12.600000	163100112210541	163100148919500	consumed-notification	163100278128541	163100148925416
379	12.633333	163100149048000	163100186298000	consumed-notification	163100311450416	163100186302208
380	12.666667	163100186429375	163100221950125	consumed-notification	163100344857666	163100221952666
381	12.700000	163100222036000	163100240233291	consumed-notification	163100378130041	163100240235583
382	12.733333	163100240330833	163100277325625	consumed-notification	163100411465750	163100277331291
383	12.766667	163100277493708	163100313122041	consumed-notification	163100444792541	163100313124583
384	12.800000	163100313242833	163100350549708	consumed-notification	163100478132208	163100350552166
385	12.833333	163100350632583	163100387993458	consumed-notification	163100511468916	163100387996833
386	12.866667	163100388103333	163100405751958	consumed-notification	163100544802916	163100405754916
387	12.900000	163100405873166	163100442302958	consumed-notification	163100578138041	163100442308625
388	12.933333	163100442403666	163100477752833	consumed-notification	163100611480166	163100477755125
389	12.966667	163100477841250	163100515185041	consumed-notification	163100644798458	163100515187458
390	13.000000	163100515277250	163100552616208	consumed-notification	163100678126541	163100552620125
391	13.033333	163100552712875	163100588630708	consumed-notification	163100711517875	163100588633500
392	13.066667	163100588741333	163100605373125	consumed-notification	163100744846291	163100605377916
393	13.100000	163100605452083	163100641633708	consumed-notification	163100778206541	163100641648416
394	13.133333	163100642047083	163100677605208	consumed-notification	163100811492166	163100677613416
395	13.166667	163100678024625	163100713391166	consumed-notification	163100844829458	163100713399333
396	13.200000	163100713893041	163100749401666	consumed-notification	163100878180750	163100749410291
397	13.233333	163100749931458	163100785690833	consumed-notification	163100911479250	163100785695791
398	13.266667	163100785845875	163100804726750	consumed-notification	163100944798041	163100804735791
399	13.300000	163100805000875	163100841140250	consumed-notification	163100978162333	163100841148041
400	13.333333	163100841588208	163100877704416	consumed-notification	163101011454750	163100877712708
401	13.366667	163100879546875	163100913549750	consumed-notification	163101044789583	163100913556208
402	13.400000	163100913675875	163100951111000	consumed-notification	163101078176125	163100951115541
403	13.433333	163100951230041	163100988755083	consumed-notification	163101111499958	163100988769375
404	13.466667	163100989191291	163101007497208	consumed-notification	163101144790791	163101007504375
405	13.500000	163101007869208	163101044166166	consumed-notification	163101178116083	163101044174041
406	13.533333	163101044539833	163101080458083	consumed-notification	163101211455708	163101080466125
407	13.566667	163101080735083	163101116972791	consumed-notification	163101244779708	163101116977791
408	13.600000	163101117125500	163101152395791	consumed-notification	163101278117041	163101152399791
409	13.633333	163101152534583	163101188050250	consumed-notification	163101311457208	163101188053541
410	13.666667	163101188138250	163101206771083	consumed-notification	163101344801625	163101206773750
411	13.700000	163101206848875	163101244179166	consumed-notification	163101378131833	163101244182041
412	13.733333	163101244244166	163101281544083	consumed-notification	163101411461708	163101281546500
413	13.766667	163101281630750	163101318922958	consumed-notification	163101444796666	163101318925375
414	13.800000	163101319007583	163101337632500	consumed-notification	163101478118291	163101337635916
415	13.833333	163101337773041	163101375337833	consumed-notification	163101511455416	163101375342500
416	13.866667	163101375174583	163101375372791	consumed-notification	163101544794208	163101375374250
417	13.900000	163101375500916	163101448443875	consumed-notification	163101578130458	163101448448875
418	13.933333	163101448554583	163101484012291	consumed-notification	163101611455416	163101484015625
419	13.966667	163101484125833	163101519845500	consumed-notification	163101644866791	163101519848041
420	14.000000	163101519956958	163101555272333	consumed-notification	163101678127250	163101555274958
421	14.033333	163101555374416	163101574009750	consumed-notification	163101711483500	163101574015041
422	14.066667	163101574172416	163101611450500	consumed-notification	163101744785958	163101611455666
423	14.100000	163101611610041	163101649116458	consumed-notification	163101778122291	163101649130666
424	14.133333	163101649520458	163101685236833	consumed-notification	163101811488916	163101685243291
425	14.166667	163101685553041	163101722220083	consumed-notification	163101844791083	163101722229500
426	14.200000	163101722673916	163101740546916	consumed-notification	163101878112625	163101740553916
427	14.233333	163101741029250	163101776951000	consumed-notification	163101911453166	163101776964458
428	14.266667	163101777347125	163101813817458	consumed-notification	163101944798500	163101813825833
429	14.300000	163101814274291	163101851434125	consumed-notification	163101978114375	163101851441833
430	14.333333	163101851823625	163101889032333	consumed-notification	163102011501666	163101889041000
431	14.366667	163101889479416	163101907727041	consumed-notification	163102044790750	163101907733791
432	14.400000	163101907943541	163101944097625	consumed-notification	163102078177666	163101944110916
433	14.433333	163101944563041	163101980879583	consumed-notification	163102111482083	163101980888791
434	14.466667	163101981219916	163102017800375	consumed-notification	163102144798791	163102017808583
435	14.500000	163102018180875	163102054590875	consumed-notification	163102178134375	163102054599125
436	14.533333	163102055091750	163102072097916	consumed-notification	163102211456750	163102072105416
437	14.566667	163102072660708	163102108324500	consumed-notification	163102244821291	163102108333958
438	14.600000	163102109232875	163102144588791	consumed-notification	163102278121041	163102144595958
439	14.633333	163102144930833	163102181744291	consumed-notification	163102311499166	163102181752708
440	14.666667	163102181960666	163102219146791	consumed-notification	163102344787083	163102219151583
441	14.700000	163102219305666	163102237893250	consumed-notification	163102378118291	163102237897958
442	14.733333	163102238069833	163102274912166	consumed-notification	163102411452125	163102274915916
443	14.766667	163102275073958	163102312317250	consumed-notification	163102444787250	163102312320375
444	14.800000	163102312434375	163102349588208	consumed-notification	163102478148750	163102349591166
445	14.833333	163102349716125	163102387089250	consumed-notification	163102511459791	163102387096375
446	14.866667	163102387233541	163102405762541	consumed-notification	163102544784708	163102405766833
447	14.900000	163102405888458	163102443212041	consumed-notification	163102578182083	163102443215833
448	14.933333	163102443368666	163102480557958	consumed-notification	163102611450916	163102480571083
449	14.966667	163102481112708	163102517910083	consumed-notification	163102644799000	163102517916708
450	15.000000	163102518070041	163102555228541	consumed-notification	163102678125125	163102555232916
451	15.033333	163102555363833	163102573566541	consumed-notification	163102711462916	163102573569000
452	15.066667	163102573655458	163102611048375	consumed-notification	163102744775416	163102611050583
453	15.100000	163102611173958	163102647165500	consumed-notification	163102778131875	163102647179541
454	15.133333	163102647489750	163102684210875	consumed-notification	163102811460583	163102684219708
455	15.166667	163102684757541	163102720022916	consumed-notification	163102844787875	163102720032166
456	15.200000	163102720402458	163102737079291	consumed-notification	163102878129875	163102737085916
457	15.233333	163102737412416	163102773837500	consumed-notification	163102911451416	163102773845208
458	15.266667	163102774190541	163102811401208	consumed-notification	163102944817875	163102811410916
459	15.300000	163102812848125	163102846726583	consumed-notification	163102978127041	163102846735458
460	15.333333	163102847145750	163102883855291	consumed-notification	163103011483166	163102883865083
461	15.366667	163102885683500	163102921325833	consumed-notification	163103044798500	163102921331583
462	15.400000	163102921472291	163102940031916	consumed-notification	163103078493208	163102940036875
463	15.433333	163102940187875	163102977487291	consumed-notification	163103111492416	163102977493083
464	15.466667	163102977649208	163103014900708	consumed-notification	163103144792375	163103014904833
465	15.500000	163103015059875	163103052331875	consumed-notification	163103178150541	163103052336416
466	15.533333	163103052486041	163103071164333	consumed-notification	163103211466250	163103071171125
467	15.566667	163103071470333	163103105788458	consumed-notification	163103244780625	163103105798166
468	15.600000	163103106295500	163103140900625	consumed-notification	163103278109458	163103140909125
469	15.633333	163103141255333	163103177301791	consumed-notification	163103311447250	163103177309125
470	15.666667	163103181492666	163103214739166	consumed-notification	163103344784291	163103214745125
471	15.700000	163103214914666	163103252123125	consumed-notification	163103378115875	163103252126416
472	15.733333	163103252232083	163103289520583	consumed-notification	163103411454416	163103289522875
473	15.766667	163103289600583	163103308206750	consumed-notification	163103444778333	163103308208875
474	15.800000	163103308265791	163103345640708	consumed-notification	163103478125000	163103345643916
475	15.833333	163103345764000	163103383062291	consumed-notification	163103511437583	163103383066583
476	15.866667	163103383193000	163103420479666	consumed-notification	163103544810625	163103420484833
477	15.900000	163103420569541	163103439176875	consumed-notification	163103578142000	163103439180083
478	15.933333	163103439255166	163103476641416	consumed-notification	163103611518958	163103476648166
479	15.966667	163103476816333	163103514081708	consumed-notification	163103644809666	163103514087708
480	16.000000	163103514235750	163103548998958	consumed-notification	163103678126250	163103549005291
481	16.033333	163103549307208	163103584205791	consumed-notification	163103711473208	163103584216750
482	16.066667	163103584832791	163103621821708	consumed-notification	163103744780416	163103621830541
483	16.100000	163103622169000	163103640625708	consumed-notification	163103778134375	163103640632208
484	16.133333	163103641306250	163103676517041	consumed-notification	163103811447333	163103676523000
485	16.166667	163103676711375	163103712634375	consumed-notification	163103844811041	163103712648500
486	16.200000	163103713332625	163103748865250	consumed-notification	163103878109166	163103748874625
487	16.233333	163103749294666	163103786379375	consumed-notification	163103911449000	163103786394666
488	16.266667	163103786718750	163103804310375	consumed-notification	163103944789041	163103804317750
489	16.300000	163103804639000	163103840411125	consumed-notification	163103978118208	163103840418750
490	16.333333	163103841021208	163103876071041	consumed-notification	163104011596291	163103876080833
491	16.366667	163103877315041	163103912367708	consumed-notification	163104044870333	163103912374375
492	16.400000	163103912566750	163103949778500	consumed-notification	163104078110750	163103949783875
493	16.433333	163103949905791	163103986516333	consumed-notification	163104111479916	163103986520208
494	16.466667	163103986603791	163104005509875	consumed-notification	163104144783833	163104005518375
495	16.500000	163104005911208	163104042117833	consumed-notification	163104178145041	163104042126708
496	16.533333	163104042501000	163104077893416	consumed-notification	163104211448916	163104077902666
497	16.566667	163104078317875	163104113271125	consumed-notification	163104244770416	163104113279083
498	16.600000	163104113620250	163104147535416	consumed-notification	163104278106541	163104147543333
499	16.633333	163104147882083	163104184135125	consumed-notification	163104311441458	163104184141375
500	16.666667	163104184274833	163104220225208	consumed-notification	163104344777291	163104220231041
501	16.700000	163104220408041	163104238896208	consumed-notification	163104378130833	163104238899083
502	16.733333	163104238971166	163104274036375	consumed-notification	163104411464625	163104274039750
503	16.766667	163104274122666	163104311410583	consumed-notification	163104444792333	163104311412791
504	16.800000	163104311497416	163104348637291	consumed-notification	163104478118125	163104348640625
505	16.833333	163104348781958	163104386233750	consumed-notification	163104511526250	163104386245583
506	16.866667	163104386499583	163104421137291	consumed-notification	163104544797625	163104421147958
507	16.900000	163104421503416	163104439388291	consumed-notification	163104578124208	163104439399375
508	16.933333	163104439879541	163104476484291	consumed-notification	163104611442958	163104476498083
509	16.966667	163104477056166	163104513895250	consumed-notification	163104644809916	163104513907750
510	17.000000	163104514368833	163104550719833	consumed-notification	163104678109083	163104550732666
511	17.033333	163104551450458	163104587298625	consumed-notification	163104711445833	163104587314708
512	17.066667	163104588105000	163104606130000	consumed-notification	163104744785541	163104606141583
513	17.100000	163104606533583	163104642549166	consumed-notification	163104778140458	163104642559041
514	17.133333	163104642844750	163104679298875	consumed-notification	163104811443208	163104679305125
515	17.166667	163104679488458	163104715601666	consumed-notification	163104844770916	163104715608125
516	17.200000	163104715809000	163104752475166	consumed-notification	163104878101833	163104752480708
517	17.233333	163104752708083	163104771196875	consumed-notification	163104911440041	163104771202750
518	17.266667	163104771366750	163104806931958	consumed-notification	163104944774125	163104806936333
519	17.300000	163104807067583	163104842393958	consumed-notification	163104978102583	163104842398333
520	17.333333	163104842487833	163104879812750	consumed-notification	163105011440541	163104879816250
521	17.366667	163104879940083	163104916938958	consumed-notification	163105044777583	163104916942750
522	17.400000	163104917035875	163104952391666	consumed-notification	163105078111291	163104952395500
523	17.433333	163104952481833	163104986394666	consumed-notification	163105111455958	163104986397916
524	17.466667	163104986536708	163105020251916	consumed-notification	163105144782208	163105020255458
525	17.500000	163105020359250	163105038955041	consumed-notification	163105178123291	163105038957583
526	17.533333	163105039062666	163105075822583	consumed-notification	163105211449916	163105075828416
527	17.566667	163105076049333	163105112576000	consumed-notification	163105244774833	163105112584750
528	17.600000	163105112850041	163105150059708	consumed-notification	163105278114708	163105150067541
529	17.633333	163105150272708	163105185710416	consumed-notification	163105311440416	163105185717833
530	17.666667	163105186071250	163105219946791	consumed-notification	163105344775583	163105219954083
531	17.700000	163105220170500	163105238415666	consumed-notification	163105378135500	163105238424125
532	17.733333	163105238661500	163105274750833	consumed-notification	163105411460916	163105274754291
533	17.766667	163105274856291	163105310502958	consumed-notification	163105444807333	163105310508583
534	17.800000	163105310674208	163105345034000	consumed-notification	163105478753375	163105345039625
535	17.833333	163105345210416	163105382572958	consumed-notification	163105511447041	163105382580333
536	17.866667	163105382836500	163105420136416	consumed-notification	163105544819166	163105420145458
537	17.900000	163105420479250	163105438909916	consumed-notification	163105578120750	163105438917125
538	17.933333	163105439161291	163105475544458	consumed-notification	163105611447916	163105475555875
539	17.966667	163105475915416	163105511160291	consumed-notification	163105644768750	163105511166916
540	18.000000	163105511323750	163105547414750	consumed-notification	163105678104666	163105547418875
541	18.033333	163105547520708	163105584835750	consumed-notification	163105711433541	163105584840625
542	18.066667	163105584968500	163105622281250	consumed-notification	163105744799083	163105622286708
543	18.100000	163105622449000	163105640842333	consumed-notification	163105778110125	163105640848083
544	18.133333	163105641012500	163105678174583	consumed-notification	163105811481208	163105678178041
545	18.166667	163105678267208	163105715791541	consumed-notification	163105844822375	163105715802000
546	18.200000	163105716022458	163105753240833	consumed-notification	163105878118083	163105753246666
547	18.233333	163105753470875	163105770574583	consumed-notification	163105911483125	163105770581000
548	18.266667	163105770874458	163105808202958	consumed-notification	163105944769583	163105808209791
549	18.300000	163105808550875	163105844628541	consumed-notification	163105978123375	163105844637458
550	18.333333	163105846025625	163105879138500	consumed-notification	163106011483041	163105879147458
551	18.366667	163105879927875	163105916107750	consumed-notification	163106044807583	163105916121500
552	18.400000	163105916532708	163105951193375	consumed-notification	163106078106708	163105951199125
553	18.433333	163105951324750	163105986535000	consumed-notification	163106111462708	163105986538708
554	18.466667	163105986670208	163106005272750	consumed-notification	163106144799041	163106005280500
555	18.500000	163106005816666	163106042678666	consumed-notification	163106178108750	163106042686291
556	18.533333	163106043098708	163106080164791	consumed-notification	163106211456500	163106080173833
557	18.566667	163106080600833	163106117723083	consumed-notification	163106244782041	163106117731791
558	18.600000	163106118264916	163106153545791	consumed-notification	163106278127000	163106153556250
559	18.633333	163106153978250	163106172367166	consumed-notification	163106311478625	163106172375250
560	18.666667	163106172777166	163106209442833	consumed-notification	163106344765625	163106209448166
561	18.700000	163106209580125	163106245796500	consumed-notification	163106378095000	163106245804583
562	18.733333	163106246154916	163106283114083	consumed-notification	163106411432208	163106283124791
563	18.766667	163106283587916	163106319404500	consumed-notification	163106444780833	163106319407875
564	18.800000	163106319496583	163106338110875	consumed-notification	163106478105375	163106338113791
565	18.833333	163106338200208	163106375527833	consumed-notification	163106511439083	163106375531708
566	18.866667	163106375613416	163106412933291	consumed-notification	163106544780916	163106412937458
567	18.900000	163106413016000	163106450315583	consumed-notification	163106578102708	163106450317791
568	18.933333	163106450391916	163106486133916	consumed-notification	163106611445416	163106486139083
569	18.966667	163106486261041	163106504848166	consumed-notification	163106644772166	163106504854541
570	19.000000	163106504937083	163106540800625	consumed-notification	163106678104583	163106540804375
571	19.033333	163106540924250	163106577611083	consumed-notification	163106711438208	163106577614666
572	19.066667	163106577699916	163106615029583	consumed-notification	163106744771375	163106615033625
573	19.100000	163106615119333	163106652358625	consumed-notification	163106778096166	163106652363625
574	19.133333	163106652476250	163106671083500	consumed-notification	163106811441500	163106671088291
575	19.166667	163106671188416	163106706901208	consumed-notification	163106844799250	163106706903750
576	19.200000	163106706992750	163106744297416	consumed-notification	163106878105958	163106744299708
577	19.233333	163106744403625	163106780192166	consumed-notification	163106911467250	163106780194208
578	19.266667	163106780260208	163106817605333	consumed-notification	163106944771791	163106817607916
579	19.300000	163106817684541	163106853159041	consumed-notification	163106978113500	163106853162291
580	19.333333	163106853245125	163106871879583	consumed-notification	163107011452583	163106871883000
581	19.366667	163106871988666	163106906304250	consumed-notification	163107044765208	163106906310041
582	19.400000	163106906606666	163106942749041	consumed-notification	163107078098625	163106942753625
583	19.433333	163106942959333	163106979545291	consumed-notification	163107111435708	163106979549208
584	19.466667	163106979684791	163107016949333	consumed-notification	163107144762833	163107016952708
585	19.500000	163107017059708	163107052744625	consumed-notification	163107178129708	163107052748791
586	19.533333	163107052837458	163107071430708	consumed-notification	163107211425541	163107071434083
587	19.566667	163107071509583	163107107799916	consumed-notification	163107244770875	163107107806708
588	19.600000	163107110277916	163107144126458	consumed-notification	163107278098916	163107144135583
589	19.633333	163107147271208	163107178463916	consumed-notification	163107311444791	163107178475375
590	19.666667	163107178913375	163107214283958	consumed-notification	163107344769958	163107214289000
591	19.700000	163107214467000	163107250003708	consumed-notification	163107378108625	163107250010250
592	19.733333	163107250147416	163107286129791	consumed-notification	163107411455291	163107286133625
593	19.766667	163107286213166	163107304885250	consumed-notification	163107444763166	163107304888125
594	19.800000	163107304954708	163107342322875	consumed-notification	163107478121333	163107342326833
595	19.833333	163107342406500	163107378158125	consumed-notification	163107511435708	163107378161500
596	19.866667	163107378334583	163107413626708	consumed-notification	163107544785208	163107413631208
597	19.900000	163107413763750	163107450651291	consumed-notification	163107577812833	163107450654875
598	19.933333	163107450769083	163107488044958	consumed-notification	163107611084541	163107488050000
599	19.966667	163107488132000	163107506979000	consumed-notification	163107644419958	163107506987541
600	20.000000	163107507837750	163107544451416	consumed-notification	163107677718541	163107544455083
601	20.033333	163107544544416	163107582158708	consumed-notification	163107707283375	163107582167500
602	20.066667	163107582705583	163107600807458	consumed-notification	163107740594791	163107600814750
603	20.100000	163107601100458	163107637259541	consumed-notification	163107773956083	163107637268291
604	20.133333	163107637598375	163107672422875	consumed-notification	163107807280208	163107672431458
605	20.166667	163107673030250	163107709217583	consumed-notification	163107840607208	163107709227291
606	20.200000	163107709555083	163107746710583	consumed-notification	163107873966791	163107746720041
607	20.233333	163107747028583	163107783501708	consumed-notification	163107907284000	163107783509958
608	20.266667	163107783784583	163107802238416	consumed-notification	163107940617000	163107802244125
609	20.300000	163107802459500	163107839344000	consumed-notification	163107973969708	163107839351291
610	20.333333	163107839617875	163107874083250	consumed-notification	163108007286333	163107874091833
611	20.366667	163107874521083	163107908321000	consumed-notification	163108040633458	163107908327708
612	20.400000	163107908474625	163107944660000	consumed-notification	163108073925708	163107944668500
613	20.433333	163107945093958	163107982135375	consumed-notification	163108107275375	163107982143916
614	20.466667	163107982646333	163108000928750	consumed-notification	163108140614625	163108000936416
615	20.500000	163108001443833	163108036259041	consumed-notification	163108173938958	163108036265916
616	20.533333	163108036591916	163108071865291	consumed-notification	163108207309458	163108071872291
617	20.566667	163108072241541	163108109126333	consumed-notification	163108241019625	163108109134458
618	20.600000	163108109592208	163108146404875	consumed-notification	163108273959791	163108146412791
619	20.633333	163108146859875	163108183893416	consumed-notification	163108307397125	163108183898833
620	20.666667	163108184100208	163108202600458	consumed-notification	163108340639666	163108202605333
621	20.700000	163108202769375	163108239479666	consumed-notification	163108373986750	163108239488916
622	20.733333	163108240403875	163108274590250	consumed-notification	163108407263291	163108274597375
623	20.766667	163108275015750	163108310903583	consumed-notification	163108440605875	163108310910375
624	20.800000	163108311247583	163108348580625	consumed-notification	163108473942625	163108348589000
625	20.833333	163108349206458	163108367363458	consumed-notification	163108507264041	163108367370666
626	20.866667	163108367942208	163108402876625	consumed-notification	163108540605958	163108402884000
627	20.900000	163108403056125	163108440350750	consumed-notification	163108573943875	163108440356625
628	20.933333	163108440550583	163108477749416	consumed-notification	163108607297250	163108477753333
629	20.966667	163108477871875	163108515144583	consumed-notification	163108640641250	163108515148208
630	21.000000	163108515262125	163108551199250	consumed-notification	163108673933125	163108551201375
631	21.033333	163108551275625	163108569433083	consumed-notification	163108707260750	163108569436416
632	21.066667	163108569519708	163108607084375	consumed-notification	163108740588333	163108607098125
633	21.100000	163108607703250	163108642979166	consumed-notification	163108774300708	163108642986041
634	21.133333	163108643370416	163108680532708	consumed-notification	163108807269666	163108680539958
635	21.166667	163108680775291	163108717948166	consumed-notification	163108840600375	163108717951833
636	21.200000	163108718040833	163108736102791	consumed-notification	163108873934083	163108736105583
637	21.233333	163108736184666	163108773535625	consumed-notification	163108907264666	163108773539083
638	21.266667	163108773641875	163108810934083	consumed-notification	163108940598083	163108810937333
639	21.300000	163108811074291	163108848309125	consumed-notification	163108973931916	163108848311333
640	21.333333	163108848388375	163108867019833	consumed-notification	163109007279875	163108867021750
641	21.366667	163108867139166	163108904486500	consumed-notification	163109040617166	163108904490541
642	21.400000	163108904653083	163108941864875	consumed-notification	163109074590708	163108941868000
643	21.433333	163108941941000	163108979295375	consumed-notification	163109107304833	163108979300250
644	21.466667	163108979452500	163109015581166	consumed-notification	163109140601166	163109015589000
645	21.500000	163109016463250	163109034432791	consumed-notification	163109173967208	163109034441291
646	21.533333	163109034850791	163109071244875	consumed-notification	163109207278583	163109071251833
647	21.566667	163109071678083	163109107398625	consumed-notification	163109240636916	163109107410666
648	21.600000	163109108058458	163109141043791	consumed-notification	163109273941000	163109141051333
649	21.633333	163109141339375	163109177627333	consumed-notification	163109307265625	163109177634833
650	21.666667	163109178243208	163109212773708	consumed-notification	163109340627958	163109212787416
651	21.700000	163109213145708	163109248815208	consumed-notification	163109373938291	163109248823708
652	21.733333	163109250815750	163109266647166	consumed-notification	163109407260000	163109266654083
653	21.766667	163109267536666	163109304308666	consumed-notification	163109440603541	163109304316916
654	21.800000	163109304775666	163109339026333	consumed-notification	163109473962125	163109339035583
655	21.833333	163109339349500	163109376377458	consumed-notification	163109507262333	163109376383250
656	21.866667	163109376510416	163109412797666	consumed-notification	163109540606916	163109412801458
657	21.900000	163109412860083	163109450228958	consumed-notification	163109573992875	163109450233250
658	21.933333	163109450326458	163109468914666	consumed-notification	163109607286375	163109468917750
659	21.966667	163109468987416	163109506340708	consumed-notification	163109640607166	163109506343083
660	22.000000	163109506414375	163109543761500	consumed-notification	163109673940583	163109543765000
661	22.033333	163109543856000	163109580126708	consumed-notification	163109707272250	163109580141125
662	22.066667	163109580565625	163109615450916	consumed-notification	163109740641500	163109615459666
663	22.100000	163109615969541	163109633200166	consumed-notification	163109773957208	163109633205291
664	22.133333	163109633505083	163109670809958	consumed-notification	163109807282333	163109670817791
665	22.166667	163109671212416	163109707109416	consumed-notification	163109840624666	163109707115708
666	22.200000	163109707474291	163109741560916	consumed-notification	163109873937416	163109741569958
667	22.233333	163109742271625	163109777955333	consumed-notification	163109907263833	163109777963166
668	22.266667	163109778720916	163109815548583	consumed-notification	163109940601958	163109815557833
669	22.300000	163109815922625	163109850179833	consumed-notification	163109973976000	163109850187333
670	22.333333	163109850438500	163109867687458	consumed-notification	163110007330041	163109867694708
671	22.366667	163109867916875	163109904920625	consumed-notification	163110040650000	163109904926833
672	22.400000	163109905103416	163109940443833	consumed-notification	163110073928708	163109940453083
673	22.433333	163109941153375	163109977863291	consumed-notification	163110107274625	163109977871958
674	22.466667	163109978284750	163110011374000	consumed-notification	163110141444833	163110011382000
675	22.500000	163110011653916	163110046387166	consumed-notification	163110173979458	163110046395583
676	22.533333	163110046950875	163110082150291	consumed-notification	163110207288875	163110082158208
677	22.566667	163110082547750	163110099778083	consumed-notification	163110240598291	163110099784583
678	22.600000	163110100083416	163110135258125	consumed-notification	163110273945250	163110135265708
679	22.633333	163110135664958	163110171152166	consumed-notification	163110307289875	163110171161416
680	22.666667	163110171480875	163110207031750	consumed-notification	163110340590833	163110207039875
681	22.700000	163110207407041	163110244357791	consumed-notification	163110373922958	163110244365333
682	22.733333	163110244786500	163110281352916	consumed-notification	163110407252208	163110281362458
683	22.766667	163110281757708	163110318046333	consumed-notification	163110440592083	163110318053416
684	22.800000	163110318270000	163110336764791	consumed-notification	163110473938833	163110336770916
685	22.833333	163110336956250	163110374138125	consumed-notification	163110507293583	163110374141000
686	22.866667	163110374235166	163110409892666	consumed-notification	163110540593500	163110409896250
687	22.900000	163110410062125	163110447315833	consumed-notification	163110573920041	163110447318166
688	22.933333	163110447410541	163110484735541	consumed-notification	163110607255333	163110484738750
689	22.966667	163110484903875	163110502470041	consumed-notification	163110640583166	163110502472750
690	23.000000	163110502615666	163110539916541	consumed-notification	163110673921791	163110539919541
691	23.033333	163110540029291	163110576256166	consumed-notification	163110707264375	163110576258708
692	23.066667	163110576369041	163110613201375	consumed-notification	163110740600833	163110613206458
693	23.100000	163110613332500	163110648616000	consumed-notification	163110773933750	163110648619541
694	23.133333	163110648706875	163110683158250	consumed-notification	163110807268458	163110683160916
695	23.166667	163110683263791	163110701073958	consumed-notification	163110840632041	163110701077375
696	23.200000	163110701166500	163110738601916	consumed-notification	163110873933833	163110738607583
697	23.233333	163110739139541	163110774095333	consumed-notification	163110907284833	163110774100708
698	23.266667	163110774412666	163110811669375	consumed-notification	163110940596833	163110811676791
699	23.300000	163110811963875	163110849147291	consumed-notification	163110973918833	163110849153708
700	23.333333	163110849375750	163110867806791	consumed-notification	163111007253500	163110867811166
701	23.366667	163110867924708	163110902897916	consumed-notification	163111040601750	163110902903833
702	23.400000	163110903083875	163110936809250	consumed-notification	163111073919958	163110936813333
703	23.433333	163110936955333	163110973025333	consumed-notification	163111107259083	163110973027750
704	23.466667	163110973120000	163111007470666	consumed-notification	163111140595750	163111007476833
705	23.500000	163111007635666	163111044527458	consumed-notification	163111173925208	163111044533083
706	23.533333	163111044702958	163111079823750	consumed-notification	163111207258250	163111079828166
707	23.566667	163111079935958	163111117324916	consumed-notification	163111240590541	163111117331750
708	23.600000	163111117511791	163111136055916	consumed-notification	163111273932750	163111136061750
709	23.633333	163111136241416	163111172426541	consumed-notification	163111307254583	163111172432666
710	23.666667	163111172623375	163111209905916	consumed-notification	163111340603125	163111209911500
711	23.700000	163111210077166	163111246582041	consumed-notification	163111373918500	163111246589083
712	23.733333	163111246806833	163111281464791	consumed-notification	163111407259166	163111281470125
713	23.766667	163111281682958	163111317890666	consumed-notification	163111440609958	163111317896750
714	23.800000	163111318083625	163111336160916	consumed-notification	163111473982583	163111336169958
715	23.833333	163111336502833	163111373597666	consumed-notification	163111507277250	163111373602166
716	23.866667	163111373740875	163111409852000	consumed-notification	163111540599875	163111409857125
717	23.900000	163111410023583	163111445903708	consumed-notification	163111573945958	163111445919500
718	23.933333	163111447096208	163111481867583	consumed-notification	163111607245208	163111481877083
719	23.966667	163111482474291	163111500551041	consumed-notification	163111640580375	163111500557625
720	24.000000	163111500908916	163111536333416	consumed-notification	163111673921083	163111536343166
721	24.033333	163111536692041	163111572333458	consumed-notification	163111707262291	163111572338500
722	24.066667	163111572434500	163111609666500	consumed-notification	163111740634958	163111609670791
723	24.100000	163111609758250	163111645006750	consumed-notification	163111773934000	163111645010625
724	24.133333	163111645118541	163111682387541	consumed-notification	163111807250583	163111682390375
